topic_id,category,title,author,created_at_raw,created_at_iso,fetched_at_raw,fetched_at_iso,source_url,file_path,approx_chars,approx_tokens,data_quality,status
1459,roles,小兵的角色 - 德古拉·弗拉德·特佩斯,小兵,"十月 10, 2025, 08:42 下午",2025-10-10T20:42:00+08:00,2026-06-10 10:44:49 +0800,2026-06-10T10:44:49.877492+08:00,https://number81.xyz/index.php?topic=1459.0,kb/roles/1459-topic.md,2212,1106,ok,updated
1460,roles,小兵的角色 - 佩迪奥,小兵,"十月 10, 2025, 09:15 下午",2025-10-10T21:15:00+08:00,2026-06-10 10:44:50 +0800,2026-06-10T10:44:50.722361+08:00,https://number81.xyz/index.php?topic=1460.0,kb/roles/1460-topic.md,1437,719,ok,updated
1467,roles,小可的角色 - 屠龙者与龙,小可,"十月 11, 2025, 12:41 上午",2025-10-11T00:41:00+08:00,2026-06-10 10:44:51 +0800,2026-06-10T10:44:51.787696+08:00,https://number81.xyz/index.php?topic=1467.0,kb/roles/1467-topic.md,12463,6232,ok,updated
1471,roles,Jerry的角色 - 葛叶纮汰,Jerry,"十月 11, 2025, 04:11 上午",2025-10-11T04:11:00+08:00,2026-06-10 10:44:52 +0800,2026-06-10T10:44:52.631039+08:00,https://number81.xyz/index.php?topic=1471.0,kb/roles/1471-jerry.md,3980,1990,ok,updated
1472,roles,Jerry的角色 - 汤姆,Jerry,"十月 11, 2025, 04:54 上午",2025-10-11T04:54:00+08:00,2026-06-10 10:44:53 +0800,2026-06-10T10:44:53.516891+08:00,https://number81.xyz/index.php?topic=1472.0,kb/roles/1472-jerry.md,3230,1615,ok,updated
1473,roles,Jerry的角色 - 剑崎一真,Jerry,"十月 11, 2025, 05:01 上午",2025-10-11T05:01:00+08:00,2026-06-10 10:44:54 +0800,2026-06-10T10:44:54.352987+08:00,https://number81.xyz/index.php?topic=1473.0,kb/roles/1473-jerry.md,8481,4241,ok,updated
1474,roles,增熵星的角色 - neko,增熵星,"十月 11, 2025, 05:01 上午",2025-10-11T05:01:00+08:00,2026-06-10 10:44:55 +0800,2026-06-10T10:44:55.172949+08:00,https://number81.xyz/index.php?topic=1474.0,kb/roles/1474-neko.md,8602,4301,ok,updated
1477,roles,小可的角色 - 超级厨师王,小可,"十月 11, 2025, 05:35 上午",2025-10-11T05:35:00+08:00,2026-06-10 10:44:55 +0800,2026-06-10T10:44:55.986131+08:00,https://number81.xyz/index.php?topic=1477.0,kb/roles/1477-topic.md,3631,1816,ok,updated
1478,roles,小兵的角色 - 厄丽丝,小兵,"十月 11, 2025, 06:12 上午",2025-10-11T06:12:00+08:00,2026-06-10 10:44:56 +0800,2026-06-10T10:44:56.811317+08:00,https://number81.xyz/index.php?topic=1478.0,kb/roles/1478-topic.md,2144,1072,ok,updated
1479,roles,Jerry的角色 - 常磐庄吾,Jerry,"十月 11, 2025, 06:40 上午",2025-10-11T06:40:00+08:00,2026-06-10 10:44:57 +0800,2026-06-10T10:44:57.637502+08:00,https://number81.xyz/index.php?topic=1479.0,kb/roles/1479-jerry.md,5650,2825,ok,updated
1482,roles,小可的角色 - 搞笑赤兔,小可,"十月 11, 2025, 08:38 上午",2025-10-11T08:38:00+08:00,2026-06-10 10:44:58 +0800,2026-06-10T10:44:58.466688+08:00,https://number81.xyz/index.php?topic=1482.0,kb/roles/1482-topic.md,4167,2084,ok,updated
1483,roles,小可的角色 - 搞笑方天画戟,小可,"十月 11, 2025, 08:40 上午",2025-10-11T08:40:00+08:00,2026-06-10 10:44:59 +0800,2026-06-10T10:44:59.451482+08:00,https://number81.xyz/index.php?topic=1483.0,kb/roles/1483-topic.md,4573,2287,ok,updated
1484,roles,Jerry的角色 - 沃兹（界）,Jerry,"十月 11, 2025, 09:57 上午",2025-10-11T09:57:00+08:00,2026-06-10 10:45:00 +0800,2026-06-10T10:45:00.531305+08:00,https://number81.xyz/index.php?topic=1484.0,kb/roles/1484-jerry.md,5917,2959,ok,updated
1485,roles,OPPO的角色 - 【拇指指挥官】默尔索,OPPO,"十月 11, 2025, 10:03 上午",2025-10-11T10:03:00+08:00,2026-06-10 10:45:01 +0800,2026-06-10T10:45:01.560103+08:00,https://number81.xyz/index.php?topic=1485.0,kb/roles/1485-oppo.md,2622,1311,ok,updated
1486,roles,小兵的角色 - 比扎罗,小兵,"十月 11, 2025, 10:15 上午",2025-10-11T10:15:00+08:00,2026-06-10 10:45:02 +0800,2026-06-10T10:45:02.596336+08:00,https://number81.xyz/index.php?topic=1486.0,kb/roles/1486-topic.md,1073,537,ok,updated
1489,roles,Jerry的角色 - 亚兹,Jerry,"十月 11, 2025, 11:45 上午",2025-10-11T11:45:00+08:00,2026-06-10 10:45:03 +0800,2026-06-10T10:45:03.518543+08:00,https://number81.xyz/index.php?topic=1489.0,kb/roles/1489-jerry.md,10780,5390,ok,updated
1490,roles,小兵的角色 - 贾姆,小兵,"十月 11, 2025, 12:02 下午",2025-10-11T12:02:00+08:00,2026-06-10 10:45:04 +0800,2026-06-10T10:45:04.335272+08:00,https://number81.xyz/index.php?topic=1490.0,kb/roles/1490-topic.md,1682,841,ok,updated
1492,roles,Jerry的角色 - 九堂凛音,Jerry,"十月 11, 2025, 01:02 下午",2025-10-11T13:02:00+08:00,2026-06-10 10:45:05 +0800,2026-06-10T10:45:05.342497+08:00,https://number81.xyz/index.php?topic=1492.0,kb/roles/1492-jerry.md,3903,1952,ok,updated
1493,roles,小兵的角色 - 路易吉,小兵,"十月 11, 2025, 01:03 下午",2025-10-11T13:03:00+08:00,2026-06-10 10:45:06 +0800,2026-06-10T10:45:06.166682+08:00,https://number81.xyz/index.php?topic=1493.0,kb/roles/1493-topic.md,1153,577,ok,updated
1494,roles,Jerry的角色 - 浮世英寿,Jerry,"十月 11, 2025, 01:10 下午",2025-10-11T13:10:00+08:00,2026-06-10 10:45:07 +0800,2026-06-10T10:45:07.008512+08:00,https://number81.xyz/index.php?topic=1494.0,kb/roles/1494-jerry.md,5365,2683,ok,updated
1495,roles,终末的角色 - 万魔殿情景,Ender_Eragon,"十月 11, 2025, 01:42 下午",2025-10-11T13:42:00+08:00,2026-06-10 10:45:07 +0800,2026-06-10T10:45:07.833697+08:00,https://number81.xyz/index.php?topic=1495.0,kb/roles/1495-topic.md,1609,805,ok,updated
1496,roles,小兵的角色 - 关公大战外星人,小兵,"十月 11, 2025, 09:31 下午",2025-10-11T21:31:00+08:00,2026-06-10 10:45:08 +0800,2026-06-10T10:45:08.641879+08:00,https://number81.xyz/index.php?topic=1496.0,kb/roles/1496-topic.md,1534,767,ok,updated
1497,roles,Jerry的角色 - 红凯,Jerry,"十月 12, 2025, 12:19 上午",2025-10-12T00:19:00+08:00,2026-06-10 10:45:09 +0800,2026-06-10T10:45:09.493070+08:00,https://number81.xyz/index.php?topic=1497.0,kb/roles/1497-jerry.md,4326,2163,ok,updated
1500,roles,Justfish的角色 - 皇帝的利刃 / 乌萨斯内卫,Justfish,"十月 12, 2025, 01:49 上午",2025-10-12T01:49:00+08:00,2026-06-10 10:45:10 +0800,2026-06-10T10:45:10.321257+08:00,https://number81.xyz/index.php?topic=1500.0,kb/roles/1500-justfish.md,8267,4134,ok,updated
1501,roles,Jerry的角色 - 吉尔巴利斯,Jerry,"十月 12, 2025, 02:08 上午",2025-10-12T02:08:00+08:00,2026-06-10 10:45:11 +0800,2026-06-10T10:45:11.141988+08:00,https://number81.xyz/index.php?topic=1501.0,kb/roles/1501-jerry.md,3275,1638,ok,updated
1506,roles,Justfish的角色 - 神最上 沙奥萨 (Shin-Saijō Sauzer),Justfish,"十月 12, 2025, 04:11 上午",2025-10-12T04:11:00+08:00,2026-06-10 10:45:11 +0800,2026-06-10T10:45:11.959185+08:00,https://number81.xyz/index.php?topic=1506.0,kb/roles/1506-justfish-shin-saij-sauzer.md,3721,1861,ok,updated
1507,roles,Jerry的角色 - 超科学魔法少女-巴尔坦星人 小茜,Jerry,"十月 12, 2025, 04:48 上午",2025-10-12T04:48:00+08:00,2026-06-10 10:45:12 +0800,2026-06-10T10:45:12.767137+08:00,https://number81.xyz/index.php?topic=1507.0,kb/roles/1507-jerry.md,8344,4172,ok,updated
1508,roles,Justfish的角色 - 世纪末最强病人 托奇 (Seikimatsu Saikyō Byōnin - Toki),Justfish,"十月 12, 2025, 05:17 上午",2025-10-12T05:17:00+08:00,2026-06-10 10:45:13 +0800,2026-06-10T10:45:13.601325+08:00,https://number81.xyz/index.php?topic=1508.0,kb/roles/1508-justfish-seikimatsu-saiky-by-nin-toki.md,4653,2327,ok,updated
1509,roles,Justfish的角色 - 狂影帝 希恩 (Kyō-ei-tei Shin),Justfish,"十月 12, 2025, 05:33 上午",2025-10-12T05:33:00+08:00,2026-06-10 10:45:14 +0800,2026-06-10T10:45:14.418507+08:00,https://number81.xyz/index.php?topic=1509.0,kb/roles/1509-justfish-ky-ei-tei-shin.md,3712,1856,ok,updated
1510,roles,Justfish的角色 - 北斗神拳正统继承者（自称） 甲基 (Hokuto Shinken Seitō Keishōsha (Jishō) - Jagi),Justfish,"十月 12, 2025, 05:54 上午",2025-10-12T05:54:00+08:00,2026-06-10 10:45:15 +0800,2026-06-10T10:45:15.229690+08:00,https://number81.xyz/index.php?topic=1510.0,kb/roles/1510-justfish-hokuto-shinken-seit-keish-sha-jish-jagi.md,3825,1913,ok,updated
1511,roles,Jerry的角色 - 街机挑战者 - 《拳皇98》,Jerry,"十月 12, 2025, 06:03 上午",2025-10-12T06:03:00+08:00,2026-06-10 10:45:16 +0800,2026-06-10T10:45:16.075897+08:00,https://number81.xyz/index.php?topic=1511.0,kb/roles/1511-jerry-98.md,7344,3672,ok,updated
1513,roles,小兵的角色 - 寝住,小兵,"十月 12, 2025, 07:17 上午",2025-10-12T07:17:00+08:00,2026-06-10 10:45:16 +0800,2026-06-10T10:45:16.896444+08:00,https://number81.xyz/index.php?topic=1513.0,kb/roles/1513-topic.md,1054,527,ok,updated
1514,roles,小兵的角色 - 砂粒,小兵,"十月 12, 2025, 07:35 上午",2025-10-12T07:35:00+08:00,2026-06-10 10:45:17 +0800,2026-06-10T10:45:17.739682+08:00,https://number81.xyz/index.php?topic=1514.0,kb/roles/1514-topic.md,1059,530,ok,updated
1515,roles,伊迪安（vC4.6）,zweizergain,"十月 12, 2025, 08:17 上午",2025-10-12T08:17:00+08:00,2026-06-10 10:45:18 +0800,2026-06-10T10:45:18.550864+08:00,https://number81.xyz/index.php?topic=1515.0,kb/roles/1515-vc4-6.md,7990,3995,ok,updated
1519,roles,小兵的角色 - 阿米巴（异世界转生）,小兵,"十月 12, 2025, 09:25 上午",2025-10-12T09:25:00+08:00,2026-06-10 10:45:19 +0800,2026-06-10T10:45:19.375049+08:00,https://number81.xyz/index.php?topic=1519.0,kb/roles/1519-topic.md,1944,972,ok,updated
1520,roles,小可的角色 - 梦魇-阿拉克涅,小可,"十月 12, 2025, 09:52 上午",2025-10-12T09:52:00+08:00,2026-06-10 10:45:20 +0800,2026-06-10T10:45:20.197234+08:00,https://number81.xyz/index.php?topic=1520.0,kb/roles/1520-topic.md,4172,2086,ok,updated
1521,roles,Jerry的角色 - 诸星团/赛文奥特曼,Jerry,"十月 12, 2025, 10:28 上午",2025-10-12T10:28:00+08:00,2026-06-10 10:45:21 +0800,2026-06-10T10:45:21.074430+08:00,https://number81.xyz/index.php?topic=1521.0,kb/roles/1521-jerry.md,4109,2055,ok,updated
1522,roles,星野琉璃（vC4.6）,zweizergain,"十月 12, 2025, 10:39 上午",2025-10-12T10:39:00+08:00,2026-06-10 10:45:21 +0800,2026-06-10T10:45:21.893615+08:00,https://number81.xyz/index.php?topic=1522.0,kb/roles/1522-vc4-6.md,10195,5098,ok,updated
1526,roles,小兵的角色 - 反异能处刑人,小兵,"十月 12, 2025, 09:07 下午",2025-10-12T21:07:00+08:00,2026-06-10 10:45:22 +0800,2026-06-10T10:45:22.777813+08:00,https://number81.xyz/index.php?topic=1526.0,kb/roles/1526-topic.md,2252,1126,ok,updated
1530,roles,Justfish的角色 - “不幸的幸运枪手” 蓝芸,Justfish,"十月 13, 2025, 02:46 上午",2025-10-13T02:46:00+08:00,2026-06-10 10:45:23 +0800,2026-06-10T10:45:23.604804+08:00,https://number81.xyz/index.php?topic=1530.0,kb/roles/1530-justfish.md,3549,1775,ok,updated
1531,roles,小可的角色 - 心房之门,小可,"十月 13, 2025, 02:54 上午",2025-10-13T02:54:00+08:00,2026-06-10 10:45:24 +0800,2026-06-10T10:45:24.411985+08:00,https://number81.xyz/index.php?topic=1531.0,kb/roles/1531-topic.md,9226,4613,ok,updated
1535,roles,Jerry的角色 - 大筒木一式,Jerry,"十月 13, 2025, 06:29 上午",2025-10-13T06:29:00+08:00,2026-06-10 10:45:25 +0800,2026-06-10T10:45:25.482371+08:00,https://number81.xyz/index.php?topic=1535.0,kb/roles/1535-jerry.md,12477,6239,ok,updated
1541,roles,Justfish的角色 - 路过的普通人类，但是,Justfish,"十月 13, 2025, 10:03 上午",2025-10-13T10:03:00+08:00,2026-06-10 10:45:26 +0800,2026-06-10T10:45:26.323560+08:00,https://number81.xyz/index.php?topic=1541.0,kb/roles/1541-justfish.md,4292,2146,ok,updated
1542,roles,老凤凰的角色 - 休·迪尔查,王者的老凤凰,"十月 13, 2025, 10:05 上午",2025-10-13T10:05:00+08:00,2026-06-10 10:45:27 +0800,2026-06-10T10:45:27.130741+08:00,https://number81.xyz/index.php?topic=1542.0,kb/roles/1542-topic.md,1426,713,ok,updated
1544,roles,塔的角色 - 卡兰希尔,塔.,"十月 13, 2025, 10:27 上午",2025-10-13T10:27:00+08:00,2026-06-10 10:45:27 +0800,2026-06-10T10:45:27.959927+08:00,https://number81.xyz/index.php?topic=1544.0,kb/roles/1544-topic.md,4705,2353,ok,updated
1547,roles,Justfish的角色 - 是律师徽章,Justfish,"十月 13, 2025, 11:45 上午",2025-10-13T11:45:00+08:00,2026-06-10 10:45:28 +0800,2026-06-10T10:45:28.765108+08:00,https://number81.xyz/index.php?topic=1547.0,kb/roles/1547-justfish.md,3219,1610,ok,updated
1548,roles,终末的角色 - 极限化神-骷髅骑士（原神化进阶 骷髅骑士）,Ender_Eragon,"十月 13, 2025, 12:06 下午",2025-10-13T12:06:00+08:00,2026-06-10 10:45:29 +0800,2026-06-10T10:45:29.581291+08:00,https://number81.xyz/index.php?topic=1548.0,kb/roles/1548-topic.md,8150,4075,ok,updated
1555,roles,小可的角色 - 灭世邪龙,小可,"十月 13, 2025, 01:14 下午",2025-10-13T13:14:00+08:00,2026-06-10 10:45:30 +0800,2026-06-10T10:45:30.427481+08:00,https://number81.xyz/index.php?topic=1555.0,kb/roles/1555-topic.md,2647,1324,ok,updated
1561,roles,小兵的角色 - 最后的旅人 “士兵”,小兵,"十月 14, 2025, 02:59 上午",2025-10-14T02:59:00+08:00,2026-06-10 10:45:31 +0800,2026-06-10T10:45:31.231663+08:00,https://number81.xyz/index.php?topic=1561.0,kb/roles/1561-topic.md,1874,937,ok,updated
1566,roles,Justfish的角色 - 训练假人 (Dummmmmmmmmmmmmmmy),Justfish,"十月 14, 2025, 09:22 上午",2025-10-14T09:22:00+08:00,2026-06-10 10:45:32 +0800,2026-06-10T10:45:32.033842+08:00,https://number81.xyz/index.php?topic=1566.0,kb/roles/1566-justfish-dummmmmmmmmmmmmmmy.md,3948,1974,ok,updated
1567,roles,Jerry的角色 - 何意味,Jerry,"十月 14, 2025, 09:32 上午",2025-10-14T09:32:00+08:00,2026-06-10 10:45:32 +0800,2026-06-10T10:45:32.845025+08:00,https://number81.xyz/index.php?topic=1567.0,kb/roles/1567-jerry.md,2620,1310,ok,updated
1568,roles,Justfish的角色 - KFM (Kung Fu Man / 功夫男),Justfish,"十月 14, 2025, 09:54 上午",2025-10-14T09:54:00+08:00,2026-06-10 10:45:33 +0800,2026-06-10T10:45:33.763232+08:00,https://number81.xyz/index.php?topic=1568.0,kb/roles/1568-justfish-kfm-kung-fu-man.md,3716,1858,ok,updated
1570,roles,Jerry的角色 - 北冈秀一,Jerry,"十月 14, 2025, 10:13 上午",2025-10-14T10:13:00+08:00,2026-06-10 10:45:34 +0800,2026-06-10T10:45:34.582415+08:00,https://number81.xyz/index.php?topic=1570.0,kb/roles/1570-jerry.md,3276,1638,ok,updated
1571,roles,Jerry的角色 - 伊兹,Jerry,"十月 14, 2025, 10:14 上午",2025-10-14T10:14:00+08:00,2026-06-10 10:45:35 +0800,2026-06-10T10:45:35.426273+08:00,https://number81.xyz/index.php?topic=1571.0,kb/roles/1571-jerry.md,3526,1763,ok,updated
1576,roles,帕普提马斯·西罗克,zweizergain,"十月 14, 2025, 11:42 上午",2025-10-14T11:42:00+08:00,2026-06-10 10:45:36 +0800,2026-06-10T10:45:36.236455+08:00,https://number81.xyz/index.php?topic=1576.0,kb/roles/1576-topic.md,5515,2758,ok,updated
1580,roles,终末的角色 - Frisk,Ender_Eragon,"十月 14, 2025, 01:36 下午",2025-10-14T13:36:00+08:00,2026-06-10 10:45:37 +0800,2026-06-10T10:45:37.041636+08:00,https://number81.xyz/index.php?topic=1580.0,kb/roles/1580-frisk.md,2531,1266,ok,updated
1581,roles,AD钙的角色 - 雄朗,AD钙,"十月 14, 2025, 01:52 下午",2025-10-14T13:52:00+08:00,2026-06-10 10:45:38 +0800,2026-06-10T10:45:38.109876+08:00,https://number81.xyz/index.php?topic=1581.0,kb/roles/1581-ad.md,14318,7159,ok,updated
1582,roles,Justfish的角色 - 世纪之花 (Plantera),Justfish,"十月 14, 2025, 02:33 下午",2025-10-14T14:33:00+08:00,2026-06-10 10:45:38 +0800,2026-06-10T10:45:38.920058+08:00,https://number81.xyz/index.php?topic=1582.0,kb/roles/1582-justfish-plantera.md,3188,1594,ok,updated
1583,roles,galekkomari的角色 - 界·青龙,galekkomari,"十月 14, 2025, 02:48 下午",2025-10-14T14:48:00+08:00,2026-06-10 10:45:39 +0800,2026-06-10T10:45:39.760247+08:00,https://number81.xyz/index.php?topic=1583.0,kb/roles/1583-galekkomari.md,8236,4118,ok,updated
1586,roles,望朔,zweizergain,"十月 14, 2025, 05:26 下午",2025-10-14T17:26:00+08:00,2026-06-10 10:45:40 +0800,2026-06-10T10:45:40.859093+08:00,https://number81.xyz/index.php?topic=1586.0,kb/roles/1586-topic.md,13946,6973,ok,updated
1589,roles,紫宵的角色 - 采维,紫宵,"十月 14, 2025, 09:53 下午",2025-10-14T21:53:00+08:00,2026-06-10 10:45:42 +0800,2026-06-10T10:45:42.221393+08:00,https://number81.xyz/index.php?topic=1589.0,kb/roles/1589-topic.md,56506,28253,ok,updated
1596,roles,Justfish的角色 - 谁 (Who),Justfish,"十月 15, 2025, 02:27 上午",2025-10-15T02:27:00+08:00,2026-06-10 10:45:43 +0800,2026-06-10T10:45:43.047579+08:00,https://number81.xyz/index.php?topic=1596.0,kb/roles/1596-justfish-who.md,10272,5136,ok,updated
1603,roles,Justfish的角色 - 赎罪之刃 - 心斩 (Blade of Atonement - Shinzan),Justfish,"十月 15, 2025, 05:35 上午",2025-10-15T05:35:00+08:00,2026-06-10 10:45:43 +0800,2026-06-10T10:45:43.871765+08:00,https://number81.xyz/index.php?topic=1603.0,kb/roles/1603-justfish-blade-of-atonement-shinzan.md,5957,2979,ok,updated
1606,roles,小可的角色 - 圣骑士雷蒙·斯特朗,小可,"十月 15, 2025, 08:25 上午",2025-10-15T08:25:00+08:00,2026-06-10 10:45:44 +0800,2026-06-10T10:45:44.693497+08:00,https://number81.xyz/index.php?topic=1606.0,kb/roles/1606-topic.md,4402,2201,ok,updated
1607,roles,老凤凰的角色 - 亚利斯塔·图铎,王者的老凤凰,"十月 15, 2025, 09:30 上午",2025-10-15T09:30:00+08:00,2026-06-10 10:45:45 +0800,2026-06-10T10:45:45.544597+08:00,https://number81.xyz/index.php?topic=1607.0,kb/roles/1607-topic.md,1431,716,ok,updated
1611,roles,终末的角色 - 终局Frisk-LV20,Ender_Eragon,"十月 15, 2025, 10:53 上午",2025-10-15T10:53:00+08:00,2026-06-10 10:45:46 +0800,2026-06-10T10:45:46.368124+08:00,https://number81.xyz/index.php?topic=1611.0,kb/roles/1611-frisk-lv20.md,2424,1212,ok,updated
1613,roles,Justfish的角色 - 柒月 天月 (Nanatsuki Amatsuki),Justfish,"十月 15, 2025, 11:07 上午",2025-10-15T11:07:00+08:00,2026-06-10 10:45:47 +0800,2026-06-10T10:45:47.441365+08:00,https://number81.xyz/index.php?topic=1613.0,kb/roles/1613-justfish-nanatsuki-amatsuki.md,14715,7358,ok,updated
1614,roles,终末的角色 - 「终末」利莱恩,Ender_Eragon,"十月 15, 2025, 12:51 下午",2025-10-15T12:51:00+08:00,2026-06-10 10:45:48 +0800,2026-06-10T10:45:48.265550+08:00,https://number81.xyz/index.php?topic=1614.0,kb/roles/1614-topic.md,4311,2156,ok,updated
1616,roles,劳·卢·克鲁泽（vC4.6）,zweizergain,"十月 15, 2025, 01:08 下午",2025-10-15T13:08:00+08:00,2026-06-10 10:45:49 +0800,2026-06-10T10:45:49.079733+08:00,https://number81.xyz/index.php?topic=1616.0,kb/roles/1616-vc4-6.md,8162,4081,ok,updated
1618,roles,烛火的角色 - 藤丸立香&玛修,烛火,"十月 15, 2025, 06:02 下午",2025-10-15T18:02:00+08:00,2026-06-10 10:45:50 +0800,2026-06-10T10:45:50.459043+08:00,https://number81.xyz/index.php?topic=1618.0,kb/roles/1618-topic.md,56050,28025,ok,updated
1619,roles,小兵的角色 - 红色小姐,小兵,"十月 15, 2025, 07:03 下午",2025-10-15T19:03:00+08:00,2026-06-10 10:45:51 +0800,2026-06-10T10:45:51.284229+08:00,https://number81.xyz/index.php?topic=1619.0,kb/roles/1619-topic.md,1224,612,ok,updated
1620,roles,小兵的角色 - Ai丽丝,小兵,"十月 15, 2025, 09:21 下午",2025-10-15T21:21:00+08:00,2026-06-10 10:45:52 +0800,2026-06-10T10:45:52.177429+08:00,https://number81.xyz/index.php?topic=1620.0,kb/roles/1620-ai.md,1440,720,ok,updated
1621,roles,galekkomari的角色 - 界·美西螈,galekkomari,"十月 15, 2025, 09:35 下午",2025-10-15T21:35:00+08:00,2026-06-10 10:45:53 +0800,2026-06-10T10:45:53.261423+08:00,https://number81.xyz/index.php?topic=1621.0,kb/roles/1621-galekkomari.md,12036,6018,ok,updated
1622,roles,小兵的角色 - 白色宝贝,小兵,"十月 15, 2025, 10:17 下午",2025-10-15T22:17:00+08:00,2026-06-10 10:45:54 +0800,2026-06-10T10:45:54.405724+08:00,https://number81.xyz/index.php?topic=1622.0,kb/roles/1622-topic.md,1569,785,ok,updated
1624,roles,小壶的角色 - 壶神,小壶,"十月 16, 2025, 12:40 上午",2025-10-16T00:40:00+08:00,2026-06-10 10:45:55 +0800,2026-06-10T10:45:55.233911+08:00,https://number81.xyz/index.php?topic=1624.0,kb/roles/1624-topic.md,636,318,ok,updated
1625,roles,徐福的角色 - 暗天.徐晨曦,Jessie,"十月 16, 2025, 01:03 上午",2025-10-16T01:03:00+08:00,2026-06-10 10:45:56 +0800,2026-06-10T10:45:56.054095+08:00,https://number81.xyz/index.php?topic=1625.0,kb/roles/1625-topic.md,1223,612,ok,updated
1627,roles,无羁的角色 - 乌萨斯,无羁,"十月 16, 2025, 02:02 上午",2025-10-16T02:02:00+08:00,2026-06-10 10:45:56 +0800,2026-06-10T10:45:56.874279+08:00,https://number81.xyz/index.php?topic=1627.0,kb/roles/1627-topic.md,1670,835,ok,updated
1629,roles,增熵星的角色 - 城之内克也,增熵星,"十月 16, 2025, 03:10 上午",2025-10-16T03:10:00+08:00,2026-06-10 10:45:57 +0800,2026-06-10T10:45:57.706467+08:00,https://number81.xyz/index.php?topic=1629.0,kb/roles/1629-topic.md,1407,704,ok,updated
1634,roles,涡动破坏神（v3.1）,zweizergain,"十月 16, 2025, 08:00 上午",2025-10-16T08:00:00+08:00,2026-06-10 10:45:58 +0800,2026-06-10T10:45:58.523650+08:00,https://number81.xyz/index.php?topic=1634.0,kb/roles/1634-v3-1.md,4019,2010,ok,updated
